donor_id,name,total_donated,avg_donation_size,donation_count,campaign_count,health_screening_count,cluster_label
64fa859e-c631-4a55-b9a2-851238e4c30b,Lauren Anderson,14345,494.6551724137931,29,2,2,1
65091c58-9a4e-4f16-9207-0ff2caec896e,Edward Norman,14237,508.4642857142857,28,1,2,1
650ae2fa-1154-4dfd-93b6-322fc8dc0aaa,Rachael Leach,7378,461.125,16,1,1,0
65192c5d-98ee-4529-b43a-2610de2a0b18,Hailey Wolfe,8134,542.2666666666667,15,4,2,0
6522c11f-1206-4ee3-827e-1e0484aa132c,Ian Patterson,15585,472.27272727272725,33,2,3,1
652c3e1b-0b12-4469-a5ac-5b123617766e,Connie Simon,10589,423.56,25,5,2,2
656db031-4b53-4d6c-ab60-a008ad0e1b33,Howard Mcdonald,14924,481.4193548387097,31,2,2,1
65885ed0-ea50-4ad4-95e6-3240fd6625e6,Jessica Mann,14823,449.1818181818182,33,5,3,1
65b35da8-73c2-4302-8314-96621401ae8a,Allison Smith,17222,506.52941176470586,34,2,3,1
65cc244f-f8ba-4e7b-9040-62b2da2533c7,Micheal Roth,8122,507.625,16,4,2,0
65cf1611-969e-42f2-856a-b3178c362dad,Sheri Choi,7125,445.3125,16,3,2,2
65d3d040-2a09-4e55-907d-f4e05106e7ac,John Taylor,9558,503.05263157894734,19,4,2,0
65dc13fb-44da-4b9d-b210-da6be27c0965,Jonathan Moyer,13465,498.7037037037037,27,3,3,1
65dfd72c-113b-42d6-90f1-7f0b1099949f,Sandra Jackson,17110,503.2352941176471,34,3,2,1
65f81cdc-25e1-46cc-8b49-d6fce989a1e7,Patrick Hall,6788,399.2941176470589,17,5,2,2
6600e210-ea7b-4568-b135-4ccb8403d3ac,David Henry,9816,467.4285714285714,21,4,1,0
6606d037-6e8a-4f31-9aa3-15420358c0a6,Christine Garcia,18008,514.5142857142857,35,5,3,1
660bdff8-438a-4dbb-9767-1d99f1d165d5,Michelle Golden,14686,489.53333333333336,30,3,3,1
660f161d-b84c-4b32-a0ba-357aac82ed3a,Melissa Mcmahon,1966,655.3333333333334,3,3,2,0
661affd1-8a31-40e0-af92-24e9ea75dbd3,Grace Schmitt,9692,440.54545454545456,22,1,2,2
663da3b5-652e-4b32-9925-473893e33a9f,John Higgins,6459,403.6875,16,5,2,2
666d0b2d-434b-4b09-9363-6a6b366c0a54,Lori Thompson,8788,488.22222222222223,18,3,2,0
66797b58-e96d-4d40-99d3-5cda775a24e7,Susan Travis,9363,492.7894736842105,19,4,1,0
66af97f8-09a7-4c63-99a0-06bdba82b86f,Walter Patterson,8282,517.625,16,3,2,0
66e16738-0686-4928-ab32-53571ee18a2f,Katelyn Myers,9657,438.95454545454544,22,4,3,2
671ef4c9-18d9-48fd-83f5-e07c757286b1,Melissa Boyer,8439,421.95,20,4,1,0
67260a9b-4a15-4dfb-9c52-c8882df6c63e,Samantha Fields,8365,464.72222222222223,18,1,2,2
672893de-206f-4505-b474-4362911ef257,Anthony Leon,9589,504.6842105263158,19,2,1,0
67361d60-6e28-47b1-898f-8121f4a432dc,Linda Hopkins,14016,467.2,30,2,3,1
6773a374-d094-4683-9937-75e9f84285f5,Dylan Gonzales,7234,482.26666666666665,15,3,1,0
67a34fb7-f44e-4445-b9b5-3a84b3bef7eb,Yolanda Smith,18242,536.5294117647059,34,4,2,1
67a6f86b-f086-4eb4-a2f1-924bb39c8401,Aaron Snyder,11104,444.16,25,1,3,2
67dbf18a-fc63-46b2-853c-8ef32f603305,David Wallace,16404,497.09090909090907,33,4,2,1
67f8518c-9f3a-4552-a443-e5c5d5b6735d,Susan Carter,10319,515.95,20,4,1,0
6807ee2f-e481-475d-9e34-7a940a273fa4,Joseph Bennett,15706,490.8125,32,1,1,1
6866ce30-364a-4ba1-a103-b9269afd8348,Virginia West,6572,438.1333333333333,15,4,3,2
687e95e6-db48-4bab-b82f-db95f54f9500,Christina Fischer,11540,461.6,25,3,2,2
688a6926-1880-4b54-a5f1-dd81b782c79f,Anthony Sullivan,14866,495.53333333333336,30,5,1,1
68c1662e-af77-4e67-b4e4-10046ed54ac2,Nicole Morris,17770,507.7142857142857,35,4,3,1
68ece8ca-4d44-462c-ad1e-489b9b983d08,Cassandra Edwards,13047,420.8709677419355,31,3,3,1
68efc0d7-98a0-498c-9c75-2543c1e0879d,Barbara Higgins,9358,519.8888888888889,18,4,1,0
691f350e-cf3c-4245-b528-c0e6be03863b,Melissa Dickerson,9685,509.7368421052632,19,2,3,2
694986ab-fd3e-45bb-b093-7218d7c08813,Adriana Sanchez,7316,457.25,16,3,3,2
694bf2f6-1c9c-4db5-b143-70090ee6f10a,Kelly Sanchez,6977,410.4117647058824,17,5,1,0
696fb37e-34c1-499c-8113-aca8f90dd352,Tammy Myers,10594,423.76,25,1,2,2
69828d9a-23e8-42d7-9a07-91a38504aa02,Walter Sullivan,10945,497.5,22,5,3,2
6994e448-67f5-4eae-8eaf-ad58dc3400d5,Sandra Zavala,14401,450.03125,32,2,2,1
69bb3e09-4f84-44a3-94f0-4c64ebd8e70f,Randall Diaz,10486,419.44,25,5,3,2
69c2efb1-15a3-4580-8194-3c5636df84ca,Stephen Wilson,9075,453.75,20,3,3,2
69cc3dfc-35ac-41bd-9cde-c9eb3f27d8a6,Shaun Brown,13118,468.5,28,2,2,1
69cf934a-3759-4e39-9c4f-8e4d66090631,Anthony Pham,9672,403.0,24,2,2,2
69db4a94-2f02-4689-999c-5300dacf8d61,Mary Daniels,11839,408.2413793103448,29,1,3,2
6a0680e3-a6e3-4b17-a2ef-201959e1d4ef,Joshua Wright,15109,487.3870967741936,31,1,2,1
6a1cd465-fd6a-4aab-a114-e01991c1186f,Adrian Becker,8340,438.9473684210527,19,5,2,2
6a4d8c8e-58fb-4d44-84a0-d9e04ba1b0aa,Hannah Osborne,14680,506.2068965517241,29,2,2,1
6aa83423-81a4-4d9e-ab1f-e888643fe26b,Nicholas Smith,1414,471.3333333333333,3,3,1,3
6b020e8b-32f2-4b15-bb37-f7890ff19204,Gregory Martin,15838,510.9032258064516,31,4,3,1
6b041c73-0b9b-4e54-9e41-1c3ab42381eb,Jonathan Andrade,15090,503.0,30,3,3,1
6b1c0ea6-7214-47db-9de2-53b4b01e2a8a,Patricia Stewart,11843,455.5,26,5,3,2
6b20b125-d886-4680-876b-34ade4a2786b,Tiffany Hart,14344,494.6206896551725,29,2,1,1
6b3cb82b-3642-4220-9405-99b316dbe115,Heather Turner,14666,523.7857142857143,28,1,3,1
6b5560e1-2177-4e31-907d-94f9a9b9a4e2,Robert Armstrong,14602,442.4848484848485,33,1,1,1
6b8cd2ac-f0c0-4626-9af9-91c06bf3bf15,Timothy Roth,10179,407.16,25,4,3,2
6be87429-f4c3-4a4c-b31c-ed500b50e926,Isaac Warner,10214,510.7,20,3,3,2
6c1b7af1-d7c8-480e-9e0d-7a7c4e37c62e,Jasmine Hartman,16841,526.28125,32,5,3,1
6c1e7e66-3574-42e8-8297-ac0b4fa243a0,Wayne Rogers,6101,381.3125,16,4,1,0
6c57d760-7a0a-42c5-9394-d6d993318087,Ryan Castillo,12283,472.4230769230769,26,3,3,2
6ce2efb3-e2d0-4d83-844c-7bb8dde78b68,Luke Cole,13145,469.4642857142857,28,2,3,1
6ceff35b-07c1-4597-99b4-ae3219231a59,Robin Allen,10984,406.8148148148149,27,3,2,2
6d0a5e82-e8d6-4c5b-aed0-f9ae016dd504,Stephanie Newman,9863,469.6666666666667,21,4,2,2
6d25fd17-1aef-4d94-aebf-586602b63986,Mary Davis,7896,526.4,15,5,3,2
6d589897-d4fa-4604-898e-f5d1d110b927,Dustin Morris,8266,486.2352941176471,17,2,3,2
6d8ddc47-9cb4-4e5b-9050-8080dcf910de,Michelle Mays,11749,419.6071428571428,28,5,2,2
6d9bd032-4e70-4427-ba2c-c04aa0c9dc58,Michael Turner,6564,437.6,15,1,1,0
6dadfd7b-0ff1-4d47-8750-17b4fbcbbc87,Autumn Brooks,1162,387.3333333333333,3,3,1,3
6ddf2a4a-3385-40a9-9e75-3daf8273ab09,Heidi Benjamin,9542,502.2105263157895,19,1,2,0
6de69601-efe5-48d8-bb80-ed5bd67d90d0,Marcus Vega,7581,445.9411764705882,17,3,3,2
6df91c5d-d64b-44aa-9cd4-3cea7a81c626,Phyllis Hendrix,9206,575.375,16,4,2,0
6e0a2da3-f49c-4be0-ab34-5320a3cc74b1,Justin Dixon,9071,412.3181818181818,22,2,1,0
6e3be9f0-50bb-4eb9-afc7-8f626737eda7,Samantha Gilbert,10800,540.0,20,4,1,0
6e454e1f-2bd0-49ca-a062-7679329d7257,Amy Armstrong,11611,504.82608695652175,23,3,3,2
6e777950-54d2-436c-a069-57dd6731d473,Matthew Johnson,10659,463.4347826086956,23,5,2,2
6edc3769-e348-4edd-9443-f238212e2952,Robyn Mitchell,9292,464.6,20,2,3,2
6ef5a269-c956-4957-89b3-5712c17a14eb,Lori Moyer,7714,482.125,16,1,1,0
6f1b4cd3-b9d7-43e7-92ff-5667b28da6f3,Andrew Guerra,16394,496.7878787878788,33,4,3,1
6f1c9da4-81d9-4cca-9a8d-8720938c9b80,Yvette Hutchinson,15412,531.448275862069,29,1,1,1
6f1fc422-e7fa-48c5-a643-3bf16adb6756,James Morales,15352,465.2121212121212,33,3,3,1
6f48996e-6c94-4ac3-98d6-bfbc2e6791e4,Alexis Holloway,9695,510.2631578947368,19,1,3,2
6f564ada-3438-4c9a-a0f1-d5cff4a880eb,John Navarro,10065,457.5,22,5,1,0
6f6d7147-4993-4601-9888-7465137cef8f,Scott Miller,12146,506.0833333333333,24,4,1,0
6f765bdf-87c5-4b9b-8860-2fa65259d927,Christopher Elliott,13634,504.962962962963,27,5,3,1
6f787969-9846-4090-85e3-9951c3ae4e34,Rebecca Richard,6458,430.53333333333336,15,3,1,0
6faa814a-e5c5-4a3d-9e93-91b3fa954586,Phillip Moore,18446,542.5294117647059,34,5,2,1
6fbd2461-da38-4274-9625-22efb63951d9,Bobby Davis,12258,454.0,27,5,2,1
700024fc-f148-4200-8b14-d80fef2701f6,Richard Jackson,9347,467.35,20,5,3,2
702fd453-3f19-4d07-9511-2fd39eda8654,Richard Hodge,16602,488.2941176470589,34,5,1,1
70415692-1554-4dfe-9446-aa68827a8b6e,Christopher Carr,7633,477.0625,16,1,2,2
7042f8c9-51b9-43e0-a794-8ed73b6f3f4a,Michelle Randolph,10941,455.875,24,1,3,2
70605461-68fe-46da-a8cd-a9be58563b12,Antonio Foster,8201,482.4117647058824,17,4,1,0
706ef961-3093-441e-9580-a7a3a2d8fd83,Gregory Peterson,15243,508.1,30,4,1,1
709352a6-1fef-4e08-bdfe-deb08f3bae35,Eric Delacruz,9476,526.4444444444445,18,4,1,0
70aea8c8-9a14-42ce-a6c8-e249b8dd281a,Michael Sharp,1250,416.6666666666667,3,3,1,3
70e4a70d-9c73-4cd1-8bb9-88217c4b214e,Faith Phillips,14547,454.59375,32,3,2,1
70e4afbe-e0fb-4e0d-9739-8f87aa81d4d8,Todd Burns,18080,547.8787878787879,33,1,3,1
7144194b-bd30-4e4b-ba73-b86abe656b43,William Williams,9627,481.35,20,3,2,0
71774d31-5012-49e0-a968-230c56573c5b,Tiffany Calderon,11433,457.32,25,2,2,2
71896438-d12a-4722-aceb-5bd712a4cc1e,Benjamin Chan,7642,424.55555555555554,18,3,2,2
71a195b8-952b-4668-aec2-b25046f88a55,Thomas Erickson,15115,458.030303030303,33,3,3,1
71d0f278-a5ac-4d10-ad46-809ca9e48d3a,Sheila Vasquez,14208,489.9310344827586,29,3,2,1
71e79106-87b1-49b9-8735-78e565a3520f,Jeremy Richmond,15260,476.875,32,1,1,1
71fda347-4547-4c77-a264-6ee2bdced115,Rachel Fowler,9996,399.84,25,1,3,2
721d044b-385b-4fd3-badb-14b4d016aaf9,Fred Robles,16894,527.9375,32,4,1,1
721ec9de-ae48-4a3d-bb34-adec030666e6,Timothy Gregory,1500,750.0,2,2,2,0
722fa3c2-b613-43e8-a0db-ff0030cfba64,Tina Lewis,15755,463.38235294117646,34,4,1,1
7243bad5-051a-4173-8fca-9e2aaedf5302,Jeffrey Lewis,8369,464.94444444444446,18,4,3,2
72498ce6-c681-411c-b246-af1b88dc448e,Patricia Robertson,7800,487.5,16,1,3,2
724b0662-be32-4adf-b63e-6d0a69fa3e3b,John Goodwin,15863,511.7096774193548,31,1,1,1
7256c0e5-06c8-4c8b-85af-e0175599789b,Robert Gibson,11092,410.8148148148149,27,1,2,2
72640ec6-a58a-4646-b46c-e2e72a162e7a,Beth Barton,13290,474.6428571428572,28,5,1,1
72cb67ff-562a-49bd-9c31-b8d802b27789,Steven Johnson,7255,453.4375,16,1,2,2
72d55689-400b-4576-9815-44f78a139166,Kayla Martinez,12161,467.7307692307692,26,4,2,1
72d98ef2-1157-4ac4-b160-3c251f8af2a9,Charles Martinez,10306,542.421052631579,19,4,2,0
72dcbaa9-2f99-4ecd-bdb6-c1729a27f9ef,Joshua Anderson,11971,427.5357142857143,28,4,2,2
72ea8d86-176c-4b42-b9fe-17aa98fc794d,Chelsea Simmons,13591,503.3703703703704,27,5,1,1
72f246cf-48f3-4013-aeb2-e3636ccebf6a,Steven Henry,15102,431.4857142857143,35,5,2,1
731bd10c-0ea8-4d1b-8e1b-dc7d3a6aa4db,Michael Dyer,13234,509.0,26,1,3,1
7327de32-1fb3-477b-867b-85df579bdb79,Derek Fischer,10738,488.09090909090907,22,5,3,2
73320fcd-d6ec-4938-b84c-6546e5e1353e,Caleb Blackburn,16948,484.22857142857146,35,4,1,1
733893d4-6668-4b7b-8b53-915f3d577ead,Brittany Robertson,7149,476.6,15,1,1,0
735c8f0a-f4c8-47b0-9554-5c4ea7ffe79f,Maria Vincent,7279,454.9375,16,2,2,2
735cf305-cc16-4e2a-8886-246f57a833ed,Dawn Chavez,12889,477.3703703703704,27,5,1,0
736e4593-5806-4745-b109-9a65677529b6,Dawn Fischer,8731,436.55,20,1,1,0
738e5d65-3984-4111-a233-9a5a5876f387,Cindy Davenport,1413,471.0,3,5,3,3
73a7bafa-320d-49fc-924d-2974054e7bf0,Eric Nolan,8319,489.3529411764706,17,2,2,0
7425af47-5edd-47d1-9095-54bbd02be9da,Samantha Lee,14161,505.75,28,4,3,1
743429e5-3c4f-4700-b377-cf7e54efe4fd,Samuel Mcdonald,14460,413.1428571428572,35,2,3,1
747f3cfe-add0-4b87-ad78-2a5b57264694,Christopher Washington,12182,435.07142857142856,28,2,3,2
74a5b0af-0c1c-49b2-827c-33b0388858b1,Angelica Ruiz,7053,391.8333333333333,18,1,3,2
74bcb8f5-9631-48f6-9837-e94b83c90594,Patrick Strickland,14747,460.84375,32,3,2,1
74dc02ef-56ca-4a05-a5a8-e5477bef7392,Jeffery West,15436,497.9354838709677,31,4,1,1
753dd4eb-cd0e-48eb-9ab1-9694f36d1fe1,Kelly Romero,8974,472.3157894736842,19,4,1,0
756663aa-9f90-41c7-acb8-d4e132100277,Amy Williams,15840,528.0,30,1,3,1
756e8866-cb0a-44a8-81bc-f9ed445d29f2,Amy Barton,13896,421.09090909090907,33,1,3,1
75ae0f86-3fa2-4ff6-a144-327ec3029b59,Raymond Wilkerson,9722,511.6842105263158,19,3,3,2
760c8c98-997c-4b79-9db0-82c8eb3efb37,Cody Bailey,8117,450.94444444444446,18,3,3,2
7610d3ae-7730-456e-bb12-37af3a444062,Darren Smith,8832,490.6666666666667,18,3,2,0
7628f5d1-ef0b-4b75-a7bd-dec5ae88850d,Susan Christian,10381,451.3478260869565,23,5,3,2
764c8faf-fd21-438e-91e4-a991a5f166a7,John Hall,14798,477.35483870967744,31,3,3,1
7661e9e7-415f-4e74-9c25-98fcf23531fc,Breanna Foster,8240,412.0,20,5,2,2
7667da40-5c39-41f1-9697-07b379e1a049,Phillip Dorsey,14024,519.4074074074074,27,3,2,1
769606be-a02d-44f5-a557-6884d2fa1729,Curtis Brooks,8945,447.25,20,3,1,0
769f1f98-185a-4d47-b69e-4b033e4d2b3b,Joseph Clark,11646,554.5714285714286,21,1,1,0
76d05281-0f52-4027-829f-74dfe9ddd5d8,Mercedes Beck,15094,486.9032258064516,31,4,2,1
771dc2ea-86d9-4c6a-852f-f6757880da11,Kayla Guerrero,12723,471.22222222222223,27,5,2,1
772ba019-7c0c-4c76-baaf-01fc34f3d4c9,Tiffany Mendez,13866,533.3076923076923,26,3,3,1
7743f1e2-785c-459a-b882-78f5dc9e7979,Heather Evans,14288,446.5,32,5,2,1
775eba9e-765c-4ac8-948f-e949945ba7a4,Jennifer Ortiz,16272,464.9142857142857,35,3,1,1
777776ff-ba1d-48a6-b706-9bbc05c22efd,Tamara Tapia,12368,458.0740740740741,27,1,3,2
77d08491-a608-4a20-b1a5-41170b28e51b,Wesley Strong,15392,496.5161290322581,31,3,1,1
78170828-ae3b-48aa-a0d8-b055488bc14e,Sarah Waters,11133,556.65,20,3,1,0
7840ea91-526f-4c49-9f51-b8d575593ace,Victoria Marsh,12282,472.38461538461536,26,4,2,1
784976b4-a654-4f49-8337-4c8d4115eb10,Lauren Cross,10726,466.3478260869565,23,5,1,0
786ffa59-f8e2-4497-aecc-0a520daf30fb,Anthony Campbell,16541,501.24242424242425,33,3,1,1
78c163fd-54c0-48b0-a9c8-53003106c2b2,Melissa Perkins,9193,459.65,20,3,3,2
78d4e9ff-bd52-4c83-bc8d-fdc6c9136e39,Jeffrey Hunt,15823,479.4848484848485,33,5,1,1
78d798ae-5fc8-4bad-a4a1-80e47835ec09,Nancy Ruiz,13537,423.03125,32,5,3,1
78e30c1f-3001-4a92-afff-6d2f029829e0,Melissa Ford,9433,471.65,20,1,1,0
78e7527f-d85a-4433-87e1-59448d3f1c44,Casey George,12206,508.5833333333333,24,5,3,1
78f11e9e-afc1-4a1c-9266-f3ee5e2d2933,Brett Patel,14799,435.2647058823529,34,4,1,1
79ce593e-4858-4ec1-b3c9-05661e25d4eb,Judith Phillips,7965,468.52941176470586,17,3,2,2
79d0c8a5-cccb-4e2b-9b7f-5c1754b5a664,Crystal Lowery,12852,535.5,24,5,2,1
79d37ebf-dfe7-43a1-96ab-fb99154550c7,Jose Reed,13574,468.0689655172414,29,1,2,1
79d665d3-26ec-4608-8441-9c01986bc12f,Holly Young,7924,417.05263157894734,19,5,2,2
79f53e17-ca5a-4213-baaa-4ec70100faa0,Lee Silva,9178,458.9,20,2,2,2
7a2eaa46-8a10-4586-a17d-e9b94530250a,Michael Huang,901,450.5,2,4,2,3
7a34d9e3-cd63-4987-951e-a903a25a25c3,Karla Brown,9156,457.8,20,2,2,2
7a38a96f-33d0-4605-8fa0-5f3bd817c466,Frank Robbins,6922,461.4666666666666,15,3,1,0
7a6cc43f-f920-4a1d-9e6f-eb4bdd354a9d,Christine Cordova,14377,513.4642857142857,28,5,2,1
7a848901-156d-4441-9762-03cbe822c97b,Curtis Lopez,8617,453.5263157894737,19,1,3,2
7ae3254e-4697-446f-a696-1e4820cef49b,Scott Garcia,16321,582.8928571428571,28,4,3,1
7b1611a8-fac3-47e1-8a59-d329d58504f1,Jennifer Richardson,11749,469.96,25,2,3,2
7b38833b-4cf3-4cbc-a4b2-7728f7fdc852,Alexander Escobar,8930,446.5,20,2,2,2
7b940cbe-a309-4bb0-9060-356255b4607f,Jeffrey Johnson,8050,503.125,16,5,3,2
7ba1befc-e4d6-4cc9-ba5a-178a50afefd6,Kevin Gibson,13408,496.5925925925926,27,1,1,1
7ba78894-c1f2-4a33-aa1e-3bf8fcba70f2,Anna Bolton,10228,487.04761904761904,21,3,2,0
7bb08404-e6a2-445f-831f-8d4dd2aec50b,Jessica Diaz,7430,437.05882352941177,17,5,3,2
7bbb6837-e9d8-4460-8d72-d54a504895e2,Stephanie Rodriguez,9936,473.1428571428572,21,5,1,0
7bcdf655-f4cc-459e-9296-f4873b6b6c95,Frank Smith,14569,520.3214285714286,28,4,3,1
7bfe650c-c833-4b83-8f58-e7cc56f62046,Christine Morrison,8726,459.2631578947368,19,5,3,2
7c12c518-6ee5-408a-971a-11487f1d3245,James Watson,7289,455.5625,16,3,2,2
7c1b3fe6-ea6a-4359-aed7-4ffbfe8fab81,Jessica Fry,11542,480.9166666666667,24,1,2,2
7c1ebb0e-d020-4d85-af43-df1016ef525a,Amber Price,1195,398.3333333333333,3,3,2,3
7c5a5884-27ac-496f-bd5a-cb7de74cc7ea,Cassidy Smith,17067,487.6285714285714,35,1,2,1
7c6b2713-98e3-4cca-a8ff-2af6f7e0e37b,Robert Nelson,12020,546.3636363636364,22,2,3,1
7c71e6b2-2fc4-4398-aacc-d794eb50578f,Debra Shea,13560,467.5862068965517,29,4,2,1
7c80e266-0847-4d6e-bb09-dbed0d9e2d42,Michelle Liu,16407,468.7714285714285,35,4,3,1
7cc12922-61e0-4678-8f50-b7dcd02ba022,James Wiggins,18028,515.0857142857143,35,3,1,1
7ccb45c1-0263-4057-856d-605ee6cc6bc9,April Diaz,8937,446.85,20,2,2,2
7cd00e9d-9a07-4920-8f8a-70d82f25006f,Darrell Baker,9392,552.4705882352941,17,2,3,2
7d6eb8e1-f8cb-43e2-b6ee-c5f2fb5a27c9,Brittany Chambers,6945,434.0625,16,1,2,2
7db846e1-dc74-42a8-939f-659f03572ef9,Nicole Cain,15007,454.75757575757575,33,3,3,1
7e02fa63-f7b6-4dda-806f-31c36408b74f,Theresa Torres,954,477.0,2,1,1,3
7e10f7e5-da7f-48f5-8126-aec6b0490c72,Joseph Booker,12626,435.3793103448276,29,1,3,2
7e9af4a6-f30b-4bd6-ae2d-27db3b567488,William Williams,16093,519.1290322580645,31,5,3,1
7e9df94b-0af1-4f66-91f9-f9a2bcc82b90,Joseph Lambert,7610,447.6470588235294,17,5,2,2
7eb4361a-0346-4266-b3f4-2743e267cd25,Deborah Whitaker,8046,502.875,16,1,1,0
7ec1068d-cae3-42ef-9fb2-f48291f7eab0,Stephen Nichols,15928,482.6666666666667,33,1,2,1
7ee83718-5df5-4611-bbdb-b91c9437b9e6,Natalie Collins,10183,484.9047619047619,21,5,1,0
7f077b11-b852-4830-9953-316816dfd2c5,Anna Lewis,15651,504.8709677419355,31,4,3,1
7f1069e1-c3a0-46ce-8ea3-ac4b212d4f7e,Gary Jones,8391,524.4375,16,3,2,0
7f3bb756-9849-4c9f-be33-d41c882ca9e7,Jose Harrell,9247,462.35,20,4,1,0
7f496b71-eee9-4d34-900d-3ff2495f22b5,Tracy Davis,5851,390.06666666666666,15,1,1,0
7f86f7d3-1a3c-4ec2-8e1f-376aa5e11395,Jon Ford,14713,507.3448275862069,29,5,2,1
7f8735b9-bfff-4c72-be7a-6f49088d8aea,Jose Mack,6077,337.6111111111111,18,4,3,2
7f91ada6-c58d-47bf-9f45-940282f6a292,Maria Smith,6171,385.6875,16,3,1,0
7fb68c77-cb7b-4656-a97b-907f068a16be,Melissa Bradley,10743,488.3181818181818,22,2,3,2
7fbfc2db-7784-43b3-9d25-127cf8974382,Ashley Banks,7428,436.9411764705882,17,1,2,2
7fc9b593-1856-45ba-9057-e58b0c301926,William Moses,8722,513.0588235294117,17,3,1,0
7ffe4761-7a61-44b5-97c1-766fd90dcb7b,Angela Chapman,12862,459.3571428571428,28,1,2,1
80247eda-f93e-44d1-8627-37839835db21,Francisco Fisher,14305,476.8333333333333,30,3,2,1
802831c4-73b8-4cda-be99-2db4dc5ce0dc,Christina Kaufman,11498,442.2307692307692,26,1,1,0
8046811b-9f14-4968-8045-96cd82cf7138,Michelle Hendricks,10155,406.2,25,1,2,2
80501fd9-87bd-4725-a83d-b0e9739f8cb6,Jordan Lopez,9865,548.0555555555555,18,1,2,0
8057511f-90a8-435a-bd6f-71ca429a1396,Eric Johnson,15830,465.5882352941176,34,2,3,1
805c1ee8-d582-4aff-af64-35e837af444d,Tracey Gordon,16093,487.6666666666667,33,2,3,1
808e685e-b337-49ea-ba06-fc4960515bc3,Lisa Joyce,734,367.0,2,5,1,3
80fa98e4-cc39-45dc-b441-530db0b5b105,Christy Harris,967,322.3333333333333,3,1,3,3
8107af39-d3ec-482d-bc27-bbcac070e249,Joshua Fox,11522,460.88,25,3,3,2
816d11d7-1a47-4037-a48d-f625d931e058,Phyllis Bradford,17159,490.25714285714287,35,1,2,1
81853109-44b3-46e7-915b-933e9b7f39ea,Danielle Boyd,10725,466.3043478260869,23,5,2,2
8194e0d0-2d32-4c4f-8e51-b660c5102687,Sonia Fields,9407,409.0,23,1,3,2
8194f57a-0884-4f34-89e8-a285644d8cf9,Stephanie Rivas,14091,440.34375,32,4,2,1
81ceeebb-77ef-4f6e-a9a3-957bbbd463d6,Evelyn Smith,722,361.0,2,5,3,3
81e7ea78-d24a-4a28-9a03-4d3aaa986b53,Gina Jones,10217,537.7368421052631,19,3,2,0
82058d0f-2731-46e5-8511-184878437f8e,Katie Johnson,12915,461.25,28,3,3,1
82093f81-342e-41aa-a6ec-578a2864a82e,Michael Rodriguez,11417,496.39130434782606,23,1,3,2
821c1d20-8cf1-497e-924e-e859106c9fa2,Trevor Saunders,11538,480.75,24,2,1,0
82381eee-2931-4ab0-83f9-23b0a2847b60,Angela James,13508,465.7931034482759,29,4,1,1
8239549a-2ba6-4532-8ef2-3b6a0278204c,Carla Parker,12766,491.0,26,4,2,1
824fc3ba-f6dc-430b-82d2-c92eef22bccb,Valerie Cortez,7845,412.89473684210526,19,5,3,2
826b176c-4bff-4cea-a78a-eeceb8347257,Elizabeth Medina,7353,490.2,15,3,3,2
82b83843-625d-4c91-878e-3f3ea584339a,Savannah Abbott,12521,500.84,25,3,2,1
82ba8901-eed5-4abd-93da-aafc04d4c93f,Christian Sanders,10358,450.3478260869565,23,5,3,2
82c0f34c-6750-4512-9b29-377cd817a500,Kristen Jones,9209,400.39130434782606,23,3,2,2
82c32a70-0be2-4d07-93a8-c61199a8d0c8,Alexis Torres,7806,520.4,15,4,1,0
82da3585-1817-4a13-a54d-fe4f471f2a49,Linda Anderson,12923,497.0384615384616,26,5,2,1
82fac26d-2be3-4624-842f-73b74c7f6d98,Thomas Torres,12977,480.6296296296296,27,3,2,1
83001ffc-8384-426a-bbd0-0a70d63e2bba,Alyssa Norton,14937,481.8387096774193,31,1,1,1
8314ba31-8490-4871-89d9-c19273850f2d,Amanda Gutierrez,11782,490.9166666666667,24,3,3,2
8343fb23-b137-4f10-8431-f112916914b2,William Hernandez,8494,471.8888888888889,18,4,3,2
836e51e5-2668-4cda-974f-1d89d2dc782b,Jason Jennings,13376,393.4117647058824,34,2,1,1
83c1369f-4cc0-4d6b-9ec5-85520c4b2229,Rick Foster,11962,460.0769230769231,26,4,3,2
83d64120-d5e7-4b26-b83d-b2219024beac,Nicholas Schwartz,10738,466.8695652173913,23,4,3,2
841aa32c-db5b-46ee-af0e-be32f31dbf66,Nicholas Grant,11341,436.1923076923077,26,2,1,0
8444675b-b852-4a2a-b0a0-97a4b7af9991,Tony Robbins,9269,487.8421052631579,19,5,2,0
848232f1-1cd2-4111-878a-45f7de8c8d5e,Jennifer Murray,13209,489.22222222222223,27,5,1,0
84b17d6e-3bea-4497-9dda-7c3215689184,David Velazquez,6170,411.3333333333333,15,1,1,0
84d8063b-ebde-43ad-a92e-9d1bde15ab93,Adam Cox,8470,470.55555555555554,18,4,1,0
84d92b1c-752c-4656-aff1-72bb2f683c01,Mikayla Zuniga,11392,474.6666666666667,24,2,2,2
85296b27-7956-4dec-84d7-b2674913a3e6,Samantha Evans,13643,568.4583333333334,24,4,1,0
85b7760a-80b1-413d-a55b-54425c9a47e1,Stephanie Romero,12433,518.0416666666666,24,4,3,1
85cec75e-6d78-41b8-9ffd-de0be4afd8fa,Jeffrey Choi,16170,505.3125,32,5,2,1
864df466-8d4a-47ff-a494-328e4138f200,Lisa Fisher,9799,426.0434782608696,23,1,2,2
